block_id,mine_id,x,y,z,volume_m3,density,estimated_mn_pct,kriging_variance,tonnage_t,is_ore
BLK-1915,DEMO-01,675.0,407.69,162.56,32068.4,3.338,14.558,169.8368,107044.3,0
BLK-1916,DEMO-01,675.0,407.69,177.44,32068.4,2.931,20.377,116.2933,93992.5,1
BLK-1917,DEMO-01,675.0,407.69,192.33,32068.4,2.903,18.486,103.4251,93094.6,0
BLK-1918,DEMO-01,675.0,407.69,207.22,32068.4,2.913,10.737,113.4895,93415.2,0
BLK-1919,DEMO-01,675.0,407.69,222.11,32068.4,2.926,6.693,179.2583,93832.1,0
BLK-1920,DEMO-01,675.0,407.69,237.0,32068.4,2.919,7.147,216.9001,93607.7,0
BLK-1921,DEMO-01,675.0,450.77,103.0,32068.4,2.909,9.029,223.3062,93287.0,0
BLK-1922,DEMO-01,675.0,450.77,117.89,32068.4,2.927,10.169,225.8157,93864.2,0
BLK-1923,DEMO-01,675.0,450.77,132.78,32068.4,3.22,8.748,225.6705,103260.2,0
BLK-1924,DEMO-01,675.0,450.77,147.67,32068.4,3.391,9.081,204.6776,108743.9,0
BLK-1925,DEMO-01,675.0,450.77,162.56,32068.4,3.016,15.03,145.0227,96718.3,0
BLK-1926,DEMO-01,675.0,450.77,177.44,32068.4,2.893,22.964,100.6729,92773.9,1
BLK-1927,DEMO-01,675.0,450.77,192.33,32068.4,2.898,22.3,111.7139,92934.2,1
BLK-1928,DEMO-01,675.0,450.77,207.22,32068.4,2.909,13.955,136.742,93287.0,0
BLK-1929,DEMO-01,675.0,450.77,222.11,32068.4,2.945,8.295,188.8149,94441.4,0
BLK-1930,DEMO-01,675.0,450.77,237.0,32068.4,2.938,7.855,220.3475,94217.0,0
BLK-1931,DEMO-01,675.0,493.85,103.0,32068.4,2.926,9.56,226.0173,93832.1,0
BLK-1932,DEMO-01,675.0,493.85,117.89,32068.4,2.928,10.36,226.8641,93896.3,0
BLK-1933,DEMO-01,675.0,493.85,132.78,32068.4,3.023,10.189,224.5113,96942.8,0
BLK-1934,DEMO-01,675.0,493.85,147.67,32068.4,3.158,8.184,195.5507,101272.0,0
BLK-1935,DEMO-01,675.0,493.85,162.56,32068.4,2.954,12.822,118.2376,94730.1,0
BLK-1936,DEMO-01,675.0,493.85,177.44,32068.4,2.906,19.683,98.1465,93190.8,0
BLK-1937,DEMO-01,675.0,493.85,192.33,32068.4,2.918,19.942,119.1034,93575.6,0
BLK-1938,DEMO-01,675.0,493.85,207.22,32068.4,2.91,13.75,150.0673,93319.0,0
BLK-1939,DEMO-01,675.0,493.85,222.11,32068.4,2.928,8.401,197.3772,93896.3,0
BLK-1940,DEMO-01,675.0,493.85,237.0,32068.4,2.891,8.31,221.9395,92709.7,0
BLK-1941,DEMO-01,675.0,536.92,103.0,32068.4,2.917,8.809,227.1576,93543.5,0
BLK-1942,DEMO-01,675.0,536.92,117.89,32068.4,2.905,8.771,227.2068,93158.7,0
BLK-1943,DEMO-01,675.0,536.92,132.78,32068.4,2.924,8.965,224.3677,93768.0,0
BLK-1944,DEMO-01,675.0,536.92,147.67,32068.4,2.998,8.456,194.3144,96141.1,0
BLK-1945,DEMO-01,675.0,536.92,162.56,32068.4,2.947,9.661,117.8633,94505.6,0
BLK-1946,DEMO-01,675.0,536.92,177.44,32068.4,2.921,13.68,111.8911,93671.8,0
BLK-1947,DEMO-01,675.0,536.92,192.33,32068.4,2.913,14.092,124.0725,93415.2,0
BLK-1948,DEMO-01,675.0,536.92,207.22,32068.4,2.907,10.613,158.769,93222.8,0
BLK-1949,DEMO-01,675.0,536.92,222.11,32068.4,2.91,8.249,205.3623,93319.0,0
BLK-1950,DEMO-01,675.0,536.92,237.0,32068.4,2.914,8.585,223.6976,93447.3,0
BLK-1951,DEMO-01,675.0,580.0,103.0,32068.4,2.906,8.793,227.5127,93190.8,0
BLK-1952,DEMO-01,675.0,580.0,117.89,32068.4,2.916,9.626,228.1474,93511.5,0
BLK-1953,DEMO-01,675.0,580.0,132.78,32068.4,2.913,9.373,226.6508,93415.2,0
BLK-1954,DEMO-01,675.0,580.0,147.67,32068.4,2.917,8.652,204.3799,93543.5,0
BLK-1955,DEMO-01,675.0,580.0,162.56,32068.4,2.957,8.375,156.9076,94826.3,0
BLK-1956,DEMO-01,675.0,580.0,177.44,32068.4,2.926,9.501,148.6171,93832.1,0
BLK-1957,DEMO-01,675.0,580.0,192.33,32068.4,2.911,8.898,149.3827,93351.1,0
BLK-1958,DEMO-01,675.0,580.0,207.22,32068.4,2.918,7.667,176.8936,93575.6,0
BLK-1959,DEMO-01,675.0,580.0,222.11,32068.4,2.903,8.806,214.753,93094.6,0
BLK-1960,DEMO-01,675.0,580.0,237.0,32068.4,2.91,8.987,226.2147,93319.0,0
BLK-1961,DEMO-01,725.0,20.0,103.0,32068.4,2.912,12.004,219.1856,93383.2,0
BLK-1962,DEMO-01,725.0,20.0,117.89,32068.4,2.9,12.155,220.0891,92998.4,0
BLK-1963,DEMO-01,725.0,20.0,132.78,32068.4,2.921,13.107,219.3472,93671.8,0
BLK-1964,DEMO-01,725.0,20.0,147.67,32068.4,2.91,11.84,216.3475,93319.0,0
BLK-1965,DEMO-01,725.0,20.0,162.56,32068.4,2.913,10.4,192.7397,93415.2,0
BLK-1966,DEMO-01,725.0,20.0,177.44,32068.4,2.909,9.272,158.3114,93287.0,0
BLK-1967,DEMO-01,725.0,20.0,192.33,32068.4,2.955,8.341,166.3697,94762.1,0
BLK-1968,DEMO-01,725.0,20.0,207.22,32068.4,2.907,8.036,178.0436,93222.8,0
BLK-1969,DEMO-01,725.0,20.0,222.11,32068.4,2.889,8.845,203.9598,92645.6,0
BLK-1970,DEMO-01,725.0,20.0,237.0,32068.4,2.895,11.356,218.9796,92838.0,0
BLK-1971,DEMO-01,725.0,63.08,103.0,32068.4,2.926,13.967,218.6083,93832.1,0
BLK-1972,DEMO-01,725.0,63.08,117.89,32068.4,2.934,13.886,218.1009,94088.7,0
BLK-1973,DEMO-01,725.0,63.08,132.78,32068.4,2.908,14.694,218.7304,93254.9,0
BLK-1974,DEMO-01,725.0,63.08,147.67,32068.4,2.941,11.627,213.438,94313.2,0
BLK-1975,DEMO-01,725.0,63.08,162.56,32068.4,2.934,10.026,174.1855,94088.7,0
BLK-1976,DEMO-01,725.0,63.08,177.44,32068.4,2.915,8.982,100.3745,93479.4,0
BLK-1977,DEMO-01,725.0,63.08,192.33,32068.4,2.913,7.48,127.2287,93415.2,0
BLK-1978,DEMO-01,725.0,63.08,207.22,32068.4,2.919,7.363,140.5025,93607.7,0
BLK-1979,DEMO-01,725.0,63.08,222.11,32068.4,2.928,9.128,185.9243,93896.3,0
BLK-1980,DEMO-01,725.0,63.08,237.0,32068.4,2.921,11.099,216.5709,93671.8,0
BLK-1981,DEMO-01,725.0,106.15,103.0,32068.4,2.907,13.103,218.3012,93222.8,0
BLK-1982,DEMO-01,725.0,106.15,117.89,32068.4,2.915,13.125,219.24,93479.4,0
BLK-1983,DEMO-01,725.0,106.15,132.78,32068.4,2.964,13.125,219.24,95050.7,0
BLK-1984,DEMO-01,725.0,106.15,147.67,32068.4,2.966,13.003,214.0994,95114.9,0
BLK-1985,DEMO-01,725.0,106.15,162.56,32068.4,2.938,11.529,168.9706,94217.0,0
BLK-1986,DEMO-01,725.0,106.15,177.44,32068.4,2.924,8.483,72.8051,93768.0,0
BLK-1987,DEMO-01,725.0,106.15,192.33,32068.4,2.92,6.459,98.7636,93639.7,0
BLK-1988,DEMO-01,725.0,106.15,207.22,32068.4,2.918,5.705,108.6022,93575.6,0
BLK-1989,DEMO-01,725.0,106.15,222.11,32068.4,2.928,6.937,169.4458,93896.3,0
BLK-1990,DEMO-01,725.0,106.15,237.0,32068.4,2.926,8.969,214.0449,93832.1,0
BLK-1991,DEMO-01,725.0,149.23,103.0,32068.4,2.92,11.547,218.9255,93639.7,0
BLK-1992,DEMO-01,725.0,149.23,117.89,32068.4,2.921,11.547,218.9255,93671.8,0
BLK-1993,DEMO-01,725.0,149.23,132.78,32068.4,3.041,12.653,218.553,97520.0,0
BLK-1994,DEMO-01,725.0,149.23,147.67,32068.4,3.019,10.658,214.5683,96814.5,0
BLK-1995,DEMO-01,725.0,149.23,162.56,32068.4,2.921,12.314,180.1599,93671.8,0
BLK-1996,DEMO-01,725.0,149.23,177.44,32068.4,2.952,8.836,102.5302,94665.9,0
BLK-1997,DEMO-01,725.0,149.23,192.33,32068.4,2.896,6.564,70.9016,92870.1,0
BLK-1998,DEMO-01,725.0,149.23,207.22,32068.4,2.929,5.045,91.4507,93928.3,0
BLK-1999,DEMO-01,725.0,149.23,222.11,32068.4,2.905,6.575,161.3947,93158.7,0
BLK-2000,DEMO-01,725.0,149.23,237.0,32068.4,2.918,8.823,212.5958,93575.6,0
BLK-2001,DEMO-01,725.0,192.31,103.0,32068.4,2.95,11.948,219.2056,94601.8,0
BLK-2002,DEMO-01,725.0,192.31,117.89,32068.4,2.922,9.189,218.7539,93703.9,0
BLK-2003,DEMO-01,725.0,192.31,132.78,32068.4,3.123,8.926,218.3296,100149.6,0
BLK-2004,DEMO-01,725.0,192.31,147.67,32068.4,3.186,9.275,218.4,102169.9,0
BLK-2005,DEMO-01,725.0,192.31,162.56,32068.4,2.94,10.803,196.5831,94281.1,0
BLK-2006,DEMO-01,725.0,192.31,177.44,32068.4,2.928,9.065,132.2316,93896.3,0
BLK-2007,DEMO-01,725.0,192.31,192.33,32068.4,2.909,6.305,78.2419,93287.0,0
BLK-2008,DEMO-01,725.0,192.31,207.22,32068.4,2.925,4.636,80.1258,93800.1,0
BLK-2009,DEMO-01,725.0,192.31,222.11,32068.4,2.899,7.271,163.8138,92966.3,0
BLK-2010,DEMO-01,725.0,192.31,237.0,32068.4,2.892,8.933,212.9762,92741.8,0
BLK-2011,DEMO-01,725.0,235.38,103.0,32068.4,2.913,8.749,219.5105,93415.2,0
BLK-2012,DEMO-01,725.0,235.38,117.89,32068.4,2.898,8.937,219.584,92934.2,0
BLK-2013,DEMO-01,725.0,235.38,132.78,32068.4,3.046,9.733,219.5352,97680.3,0
BLK-2014,DEMO-01,725.0,235.38,147.67,32068.4,3.393,9.331,219.8757,108808.1,0
BLK-2015,DEMO-01,725.0,235.38,162.56,32068.4,3.137,8.879,208.1626,100598.6,0
BLK-2016,DEMO-01,725.0,235.38,177.44,32068.4,2.933,7.076,157.9712,94056.6,0
BLK-2017,DEMO-01,725.0,235.38,192.33,32068.4,2.909,4.15,114.9321,93287.0,0
BLK-2018,DEMO-01,725.0,235.38,207.22,32068.4,2.896,2.798,112.988,92870.1,0
BLK-2019,DEMO-01,725.0,235.38,222.11,32068.4,2.943,7.38,176.584,94377.3,0
BLK-2020,DEMO-01,725.0,235.38,237.0,32068.4,2.903,9.154,215.5723,93094.6,0
BLK-2021,DEMO-01,725.0,278.46,103.0,32068.4,2.914,9.091,220.2306,93447.3,0
BLK-2022,DEMO-01,725.0,278.46,117.89,32068.4,2.914,8.363,219.3469,93447.3,0
BLK-2023,DEMO-01,725.0,278.46,132.78,32068.4,2.951,9.423,219.3173,94633.8,0
BLK-2024,DEMO-01,725.0,278.46,147.67,32068.4,3.29,8.98,220.047,105505.0,0
BLK-2025,DEMO-01,725.0,278.46,162.56,32068.4,3.472,8.785,209.1655,111341.5,0
BLK-2026,DEMO-01,725.0,278.46,177.44,32068.4,3.004,5.414,159.4821,96333.5,0
BLK-2027,DEMO-01,725.0,278.46,192.33,32068.4,2.915,0.421,117.1629,93479.4,0
BLK-2028,DEMO-01,725.0,278.46,207.22,32068.4,2.926,0.155,139.559,93832.1,0
BLK-2029,DEMO-01,725.0,278.46,222.11,32068.4,2.901,4.201,188.8752,93030.4,0
BLK-2030,DEMO-01,725.0,278.46,237.0,32068.4,2.943,11.011,219.1775,94377.3,0
BLK-2031,DEMO-01,725.0,321.54,103.0,32068.4,2.906,9.243,220.119,93190.8,0
BLK-2032,DEMO-01,725.0,321.54,117.89,32068.4,2.916,9.98,221.2022,93511.5,0
BLK-2033,DEMO-01,725.0,321.54,132.78,32068.4,2.922,8.491,220.418,93703.9,0
BLK-2034,DEMO-01,725.0,321.54,147.67,32068.4,3.258,8.727,217.9429,104478.8,0
BLK-2035,DEMO-01,725.0,321.54,162.56,32068.4,3.534,8.2,198.0801,113329.7,0
BLK-2036,DEMO-01,725.0,321.54,177.44,32068.4,3.019,6.118,138.4213,96814.5,0
BLK-2037,DEMO-01,725.0,321.54,192.33,32068.4,2.913,0.441,72.1065,93415.2,0
BLK-2038,DEMO-01,725.0,321.54,207.22,32068.4,2.903,0.0,127.4765,93094.6,0
BLK-2039,DEMO-01,725.0,321.54,222.11,32068.4,2.925,3.479,187.9148,93800.1,0
BLK-2040,DEMO-01,725.0,321.54,237.0,32068.4,2.906,8.548,219.6023,93190.8,0
BLK-2041,DEMO-01,725.0,364.62,103.0,32068.4,2.904,9.039,221.5276,93126.6,0
BLK-2042,DEMO-01,725.0,364.62,117.89,32068.4,2.913,10.553,220.9256,93415.2,0
BLK-2043,DEMO-01,725.0,364.62,132.78,32068.4,3.038,8.952,222.4694,97423.8,0
BLK-2044,DEMO-01,725.0,364.62,147.67,32068.4,3.516,8.809,213.0504,112752.5,0
BLK-2045,DEMO-01,725.0,364.62,162.56,32068.4,3.255,9.562,175.6358,104382.6,0
BLK-2046,DEMO-01,725.0,364.62,177.44,32068.4,2.917,9.236,116.0632,93543.5,0
BLK-2047,DEMO-01,725.0,364.62,192.33,32068.4,2.901,4.136,57.0796,93030.4,0
BLK-2048,DEMO-01,725.0,364.62,207.22,32068.4,2.899,1.511,85.9392,92966.3,0
BLK-2049,DEMO-01,725.0,364.62,222.11,32068.4,2.933,4.087,178.5096,94056.6,0
BLK-2050,DEMO-01,725.0,364.62,237.0,32068.4,2.923,8.438,218.1952,93735.9,0
BLK-2051,DEMO-01,725.0,407.69,103.0,32068.4,2.905,9.079,221.5247,93158.7,0
BLK-2052,DEMO-01,725.0,407.69,117.89,32068.4,2.944,10.105,222.8282,94409.4,0
BLK-2053,DEMO-01,725.0,407.69,132.78,32068.4,3.251,8.89,223.3648,104254.4,0
BLK-2054,DEMO-01,725.0,407.69,147.67,32068.4,3.252,8.585,205.4968,104286.4,0
BLK-2055,DEMO-01,725.0,407.69,162.56,32068.4,2.958,11.21,144.9372,94858.3,0
BLK-2056,DEMO-01,725.0,407.69,177.44,32068.4,2.913,13.369,91.9467,93415.2,0
BLK-2057,DEMO-01,725.0,407.69,192.33,32068.4,2.944,10.114,94.1387,94409.4,0
BLK-2058,DEMO-01,725.0,407.69,207.22,32068.4,2.933,5.523,77.0018,94056.6,0
BLK-2059,DEMO-01,725.0,407.69,222.11,32068.4,2.933,4.982,176.9869,94056.6,0
BLK-2060,DEMO-01,725.0,407.69,237.0,32068.4,2.925,8.311,218.257,93800.1,0
BLK-2061,DEMO-01,725.0,450.77,103.0,32068.4,2.913,8.411,223.3463,93415.2,0
BLK-2062,DEMO-01,725.0,450.77,117.89,32068.4,3.0,9.947,223.9785,96205.2,0
BLK-2063,DEMO-01,725.0,450.77,132.78,32068.4,3.137,8.739,222.9701,100598.6,0
BLK-2064,DEMO-01,725.0,450.77,147.67,32068.4,3.008,8.43,197.9524,96461.7,0
BLK-2065,DEMO-01,725.0,450.77,162.56,32068.4,2.924,11.288,118.9232,93768.0,0
BLK-2066,DEMO-01,725.0,450.77,177.44,32068.4,2.92,15.137,78.6371,93639.7,0
BLK-2067,DEMO-01,725.0,450.77,192.33,32068.4,2.918,13.38,125.2222,93575.6,0
BLK-2068,DEMO-01,725.0,450.77,207.22,32068.4,2.939,8.371,134.5236,94249.0,0
BLK-2069,DEMO-01,725.0,450.77,222.11,32068.4,2.897,6.579,190.8276,92902.2,0
BLK-2070,DEMO-01,725.0,450.77,237.0,32068.4,2.94,7.834,219.6549,94281.1,0
BLK-2071,DEMO-01,725.0,493.85,103.0,32068.4,2.915,10.36,226.8641,93479.4,0
BLK-2072,DEMO-01,725.0,493.85,117.89,32068.4,2.922,10.608,226.9508,93703.9,0
BLK-2073,DEMO-01,725.0,493.85,132.78,32068.4,2.984,8.938,224.9414,95692.1,0
BLK-2074,DEMO-01,725.0,493.85,147.67,32068.4,2.92,7.592,189.9371,93639.7,0
BLK-2075,DEMO-01,725.0,493.85,162.56,32068.4,2.926,9.144,95.2708,93832.1,0
BLK-2076,DEMO-01,725.0,493.85,177.44,32068.4,2.902,13.091,95.5677,93062.5,0
BLK-2077,DEMO-01,725.0,493.85,192.33,32068.4,2.918,13.177,149.7042,93575.6,0
BLK-2078,DEMO-01,725.0,493.85,207.22,32068.4,2.931,9.396,172.4539,93992.5,0
BLK-2079,DEMO-01,725.0,493.85,222.11,32068.4,2.907,7.571,206.1911,93222.8,0
BLK-2080,DEMO-01,725.0,493.85,237.0,32068.4,2.913,8.034,222.9724,93415.2,0
BLK-2081,DEMO-01,725.0,536.92,103.0,32068.4,2.899,8.771,227.2068,92966.3,0
BLK-2082,DEMO-01,725.0,536.92,117.89,32068.4,2.912,9.364,226.9011,93383.2,0
BLK-2083,DEMO-01,725.0,536.92,132.78,32068.4,2.964,10.3,224.3113,95050.7,0
BLK-2084,DEMO-01,725.0,536.92,147.67,32068.4,2.942,7.214,190.6223,94345.2,0
BLK-2085,DEMO-01,725.0,536.92,162.56,32068.4,2.914,6.876,97.483,93447.3,0
BLK-2086,DEMO-01,725.0,536.92,177.44,32068.4,2.908,10.091,115.1204,93254.9,0
BLK-2087,DEMO-01,725.0,536.92,192.33,32068.4,2.916,10.647,167.8376,93511.5,0
BLK-2088,DEMO-01,725.0,536.92,207.22,32068.4,2.918,8.944,194.2758,93575.6,0
BLK-2089,DEMO-01,725.0,536.92,222.11,32068.4,2.911,7.866,215.9096,93351.1,0
BLK-2090,DEMO-01,725.0,536.92,237.0,32068.4,2.923,8.072,223.7184,93735.9,0
BLK-2091,DEMO-01,725.0,580.0,103.0,32068.4,2.904,8.771,227.2068,93126.6,0
BLK-2092,DEMO-01,725.0,580.0,117.89,32068.4,2.904,9.364,226.9011,93126.6,0
BLK-2093,DEMO-01,725.0,580.0,132.78,32068.4,2.922,10.48,225.5397,93703.9,0
BLK-2094,DEMO-01,725.0,580.0,147.67,32068.4,2.904,8.547,201.744,93126.6,0
BLK-2095,DEMO-01,725.0,580.0,162.56,32068.4,2.927,6.25,149.3232,93864.2,0
BLK-2096,DEMO-01,725.0,580.0,177.44,32068.4,2.916,7.792,156.3956,93511.5,0
BLK-2097,DEMO-01,725.0,580.0,192.33,32068.4,2.892,8.625,187.1433,92741.8,0
BLK-2098,DEMO-01,725.0,580.0,207.22,32068.4,2.918,8.152,207.0681,93575.6,0
BLK-2099,DEMO-01,725.0,580.0,222.11,32068.4,2.894,9.113,223.7532,92805.9,0
BLK-2100,DEMO-01,725.0,580.0,237.0,32068.4,2.925,8.339,224.4081,93800.1,0
BLK-2101,DEMO-01,775.0,20.0,103.0,32068.4,2.913,13.967,218.6083,93415.2,0
BLK-2102,DEMO-01,775.0,20.0,117.89,32068.4,2.941,11.833,218.3399,94313.2,0
BLK-2103,DEMO-01,775.0,20.0,132.78,32068.4,2.93,11.935,218.5119,93960.4,0
BLK-2104,DEMO-01,775.0,20.0,147.67,32068.4,2.905,12.138,217.1884,93158.7,0
BLK-2105,DEMO-01,775.0,20.0,162.56,32068.4,2.905,10.332,192.7404,93158.7,0
BLK-2106,DEMO-01,775.0,20.0,177.44,32068.4,2.914,10.748,159.7323,93447.3,0
BLK-2107,DEMO-01,775.0,20.0,192.33,32068.4,2.901,9.956,178.4386,93030.4,0
BLK-2108,DEMO-01,775.0,20.0,207.22,32068.4,2.94,10.121,200.3822,94281.1,0
BLK-2109,DEMO-01,775.0,20.0,222.11,32068.4,2.916,10.816,214.0206,93511.5,0
BLK-2110,DEMO-01,775.0,20.0,237.0,32068.4,2.929,11.52,220.0943,93928.3,0
BLK-2111,DEMO-01,775.0,63.08,103.0,32068.4,2.912,13.967,218.6083,93383.2,0
BLK-2112,DEMO-01,775.0,63.08,117.89,32068.4,2.914,13.555,217.8722,93447.3,0
BLK-2113,DEMO-01,775.0,63.08,132.78,32068.4,2.919,12.674,219.4578,93607.7,0
BLK-2114,DEMO-01,775.0,63.08,147.67,32068.4,2.973,13.075,214.9081,95339.4,0
BLK-2115,DEMO-01,775.0,63.08,162.56,32068.4,2.98,12.011,175.2406,95563.8,0
BLK-2116,DEMO-01,775.0,63.08,177.44,32068.4,2.911,9.777,105.4108,93351.1,0
BLK-2117,DEMO-01,775.0,63.08,192.33,32068.4,2.938,8.697,147.2966,94217.0,0
BLK-2118,DEMO-01,775.0,63.08,207.22,32068.4,2.912,8.767,179.4651,93383.2,0
BLK-2119,DEMO-01,775.0,63.08,222.11,32068.4,2.91,9.885,204.2819,93319.0,0
BLK-2120,DEMO-01,775.0,63.08,237.0,32068.4,2.879,11.368,219.1454,92324.9,0
BLK-2121,DEMO-01,775.0,106.15,103.0,32068.4,2.925,11.404,218.2518,93800.1,0
BLK-2122,DEMO-01,775.0,106.15,117.89,32068.4,2.921,12.653,218.553,93671.8,0
BLK-2123,DEMO-01,775.0,106.15,132.78,32068.4,2.997,12.686,219.175,96109.0,0
BLK-2124,DEMO-01,775.0,106.15,147.67,32068.4,3.121,12.3,213.5967,100085.5,0
BLK-2125,DEMO-01,775.0,106.15,162.56,32068.4,2.966,12.201,172.3791,95114.9,0
BLK-2126,DEMO-01,775.0,106.15,177.44,32068.4,2.913,9.71,85.3767,93415.2,0
BLK-2127,DEMO-01,775.0,106.15,192.33,32068.4,2.922,7.738,127.0685,93703.9,0
BLK-2128,DEMO-01,775.0,106.15,207.22,32068.4,2.925,6.703,154.1357,93800.1,0
BLK-2129,DEMO-01,775.0,106.15,222.11,32068.4,2.913,7.926,190.3451,93415.2,0
BLK-2130,DEMO-01,775.0,106.15,237.0,32068.4,2.929,9.209,217.4577,93928.3,0
BLK-2131,DEMO-01,775.0,149.23,103.0,32068.4,2.916,11.404,218.2518,93511.5,0
BLK-2132,DEMO-01,775.0,149.23,117.89,32068.4,2.945,8.926,218.3296,94441.4,0
BLK-2133,DEMO-01,775.0,149.23,132.78,32068.4,3.267,10.333,219.5325,104767.5,0
BLK-2134,DEMO-01,775.0,149.23,147.67,32068.4,3.25,11.145,216.3979,104222.3,0
BLK-2135,DEMO-01,775.0,149.23,162.56,32068.4,2.956,10.679,186.0551,94794.2,0
BLK-2136,DEMO-01,775.0,149.23,177.44,32068.4,2.896,9.521,127.2961,92870.1,0
BLK-2137,DEMO-01,775.0,149.23,192.33,32068.4,2.903,7.409,116.9288,93094.6,0
BLK-2138,DEMO-01,775.0,149.23,207.22,32068.4,2.89,6.4,115.5638,92677.7,0
BLK-2139,DEMO-01,775.0,149.23,222.11,32068.4,2.914,7.475,175.3216,93447.3,0
BLK-2140,DEMO-01,775.0,149.23,237.0,32068.4,2.937,9.48,214.3948,94184.9,0
BLK-2141,DEMO-01,775.0,192.31,103.0,32068.4,2.915,8.937,219.584,93479.4,0
BLK-2142,DEMO-01,775.0,192.31,117.89,32068.4,2.959,8.926,218.3296,94890.4,0
BLK-2143,DEMO-01,775.0,192.31,132.78,32068.4,3.408,9.336,220.0004,109289.1,0
BLK-2144,DEMO-01,775.0,192.31,147.67,32068.4,3.56,9.305,218.6092,114163.5,0
BLK-2145,DEMO-01,775.0,192.31,162.56,32068.4,2.998,9.432,202.4327,96141.1,0
BLK-2146,DEMO-01,775.0,192.31,177.44,32068.4,2.909,9.446,160.1143,93287.0,0
BLK-2147,DEMO-01,775.0,192.31,192.33,32068.4,2.916,7.031,117.0113,93511.5,0
BLK-2148,DEMO-01,775.0,192.31,207.22,32068.4,2.908,5.557,67.8507,93254.9,0
BLK-2149,DEMO-01,775.0,192.31,222.11,32068.4,2.909,8.176,167.1789,93287.0,0
BLK-2150,DEMO-01,775.0,192.31,237.0,32068.4,2.929,10.497,213.7293,93928.3,0
BLK-2151,DEMO-01,775.0,235.38,103.0,32068.4,2.93,8.937,219.584,93960.4,0
BLK-2152,DEMO-01,775.0,235.38,117.89,32068.4,2.898,8.49,218.851,92934.2,0
BLK-2153,DEMO-01,775.0,235.38,132.78,32068.4,3.077,9.336,220.0004,98674.5,0
BLK-2154,DEMO-01,775.0,235.38,147.67,32068.4,3.742,9.333,219.9054,120000.0,0
BLK-2155,DEMO-01,775.0,235.38,162.56,32068.4,3.345,9.197,212.5474,107268.8,0
BLK-2156,DEMO-01,775.0,235.38,177.44,32068.4,2.953,7.765,178.8145,94698.0,0
BLK-2157,DEMO-01,775.0,235.38,192.33,32068.4,2.952,5.553,133.6976,94665.9,0
BLK-2158,DEMO-01,775.0,235.38,207.22,32068.4,2.91,5.577,106.5577,93319.0,0
BLK-2159,DEMO-01,775.0,235.38,222.11,32068.4,2.911,8.489,175.4748,93351.1,0
BLK-2160,DEMO-01,775.0,235.38,237.0,32068.4,2.924,11.02,215.4413,93768.0,0
BLK-2161,DEMO-01,775.0,278.46,103.0,32068.4,2.907,8.363,219.3469,93222.8,0
BLK-2162,DEMO-01,775.0,278.46,117.89,32068.4,2.915,9.469,218.8268,93479.4,0
BLK-2163,DEMO-01,775.0,278.46,132.78,32068.4,2.939,8.947,220.248,94249.0,0
BLK-2164,DEMO-01,775.0,278.46,147.67,32068.4,3.325,8.577,220.2272,106627.4,0
BLK-2165,DEMO-01,775.0,278.46,162.56,32068.4,3.646,8.43,212.046,116921.4,0
BLK-2166,DEMO-01,775.0,278.46,177.44,32068.4,3.038,6.43,177.7396,97423.8,0
BLK-2167,DEMO-01,775.0,278.46,192.33,32068.4,2.935,3.815,140.7821,94120.8,0
BLK-2168,DEMO-01,775.0,278.46,207.22,32068.4,2.916,3.605,145.3485,93511.5,0
BLK-2169,DEMO-01,775.0,278.46,222.11,32068.4,2.9,6.835,190.2818,92998.4,0
BLK-2170,DEMO-01,775.0,278.46,237.0,32068.4,2.913,8.622,218.7316,93415.2,0
BLK-2171,DEMO-01,775.0,321.54,103.0,32068.4,2.889,8.157,218.4439,92645.6,0
BLK-2172,DEMO-01,775.0,321.54,117.89,32068.4,2.9,8.491,220.418,92998.4,0
BLK-2173,DEMO-01,775.0,321.54,132.78,32068.4,2.941,8.491,220.418,94313.2,0
BLK-2174,DEMO-01,775.0,321.54,147.67,32068.4,3.208,8.712,219.0824,102875.4,0
BLK-2175,DEMO-01,775.0,321.54,162.56,32068.4,3.485,8.236,200.9781,111758.4,0
BLK-2176,DEMO-01,775.0,321.54,177.44,32068.4,3.0,6.102,159.2013,96205.2,0
BLK-2177,DEMO-01,775.0,321.54,192.33,32068.4,2.915,2.186,123.2754,93479.4,0
BLK-2178,DEMO-01,775.0,321.54,207.22,32068.4,2.91,2.139,145.4395,93319.0,0
BLK-2179,DEMO-01,775.0,321.54,222.11,32068.4,2.929,6.543,194.1031,93928.3,0
BLK-2180,DEMO-01,775.0,321.54,237.0,32068.4,2.925,8.735,219.4425,93800.1,0
BLK-2181,DEMO-01,775.0,364.62,103.0,32068.4,2.925,10.553,220.9256,93800.1,0
BLK-2182,DEMO-01,775.0,364.62,117.89,32068.4,2.937,8.404,221.0304,94184.9,0
BLK-2183,DEMO-01,775.0,364.62,132.78,32068.4,2.965,8.497,221.607,95082.8,0
BLK-2184,DEMO-01,775.0,364.62,147.67,32068.4,3.253,8.955,213.2956,104318.5,0
BLK-2185,DEMO-01,775.0,364.62,162.56,32068.4,3.101,8.583,176.6122,99444.1,0
BLK-2186,DEMO-01,775.0,364.62,177.44,32068.4,2.915,7.334,133.0064,93479.4,0
BLK-2187,DEMO-01,775.0,364.62,192.33,32068.4,2.926,3.334,110.5287,93832.1,0
BLK-2188,DEMO-01,775.0,364.62,207.22,32068.4,2.896,2.351,121.5372,92870.1,0
